[0.538647, 0.322172, 0.567362, 0.435738, 0.483329, 0.215743, 0.866049, 0.417139, 0.462303, 0.368451, 0.947368, 0.489616, 0.261691, 0.306580, 0.498498, 0.330626, 0.381167, 0.286208, 0.419591, 0.301769, 0.390323, 0.597285, 0.937500, 0.615385],
[0.536232, 0.318319, 0.568434, 0.434336, 0.483329, 0.213738, 0.866723, 0.424232, 0.466073, 0.371007, 0.949561, 0.485744, 0.261691, 0.303811, 0.495495, 0.336996, 0.384854, 0.293120, 0.429661, 0.301769, 0.391398, 0.600302, 0.898438, 0.589744],
[0.533816, 0.318319, 0.568434, 0.434336, 0.486011, 0.211783, 0.866723, 0.426596, 0.466073, 0.378248, 0.951754, 0.485744, 0.261691, 0.303811, 0.495495, 0.340182, 0.385824, 0.282752, 0.429661, 0.301769, 0.392473, 0.603318, 0.859375, 0.564103],
[0.531401, 0.318319, 0.568434, 0.437451, 0.486011, 0.616755, 0.867465, 0.428723, 0.470528, 0.380804, 0.953947, 0.485744, 0.261691, 0.301041, 0.495495, 0.474598, 0.387959, 0.282752, 0.435764, 0.301769, 0.393548, 0.606335, 0.820312, 0.538462],
[0.528986, 0.320338, 0.570384, 0.437451, 0.483329, 0.771025, 0.867835, 0.435993, 0.497944, 0.382365, 0.956140, 0.485744, 0.261691, 0.306580, 0.489489, 0.509317, 0.391937, 0.287936, 0.429661, 0.301769, 0.394624, 0.609351, 0.781250, 0.512821],
[0.526570, 0.322172, 0.573991, 0.437451, 0.475880, 0.860139, 0.867835, 0.441726, 0.527759, 0.388329, 0.958333, 0.482225, 0.261691, 0.306580, 0.483183, 0.503583, 0.393878, 0.286208, 0.432713, 0.301769, 0.395699, 0.612368, 0.742188, 0.487179],
[0.524155, 0.323824, 0.576136, 0.440879, 0.472602, 0.888908, 0.867835, 0.449054, 0.532100, 0.392588, 0.960526, 0.475185, 0.261691, 0.306580, 0.476577, 0.548176, 0.394848, 0.293120, 0.432713, 0.301769, 0.396774, 0.615385, 0.703125, 0.461538],
[0.522544, 0.327768, 0.581887, 0.437451, 0.477519, 0.896426, 0.867835, 0.451537, 0.542609, 0.398268, 0.960526, 0.475185, 0.261691, 0.306580, 0.467568, 0.464405, 0.396594, 0.282752, 0.438816, 0.301769, 0.400538, 0.619910, 0.752604, 0.474359],
[0.520934, 0.331254, 0.587736, 0.437451, 0.477519, 0.823151, 0.868341, 0.456028, 0.546950, 0.399546, 0.960526, 0.475185, 0.256845, 0.301041, 0.462162, 0.407708, 0.398923, 0.289664, 0.438816, 0.301769, 0.404301, 0.624434, 0.802083, 0.487179],
[0.519324, 0.336345, 0.596510, 0.435738, 0.483329, 0.665372, 0.868847, 0.460993, 0.547978, 0.402101, 0.960526, 0.475185, 0.254422, 0.298272, 0.456456, 0.401656, 0.401446, 0.289664, 0.438816, 0.301769, 0.408065, 0.628959, 0.851562, 0.500000],
[0.517713, 0.346849, 0.604504, 0.439165, 0.489288, 0.563026, 0.868173, 0.460993, 0.547978, 0.408207, 0.960526, 0.475185, 0.254422, 0.298272, 0.450450, 0.401656, 0.403580, 0.282752, 0.432713, 0.301769, 0.411828, 0.633484, 0.901042, 0.512821],
[0.516103, 0.350518, 0.611230, 0.442281, 0.488469, 0.472258, 0.868847, 0.456028, 0.557231, 0.422405, 0.960526, 0.475185, 0.254422, 0.298272, 0.445946, 0.394967, 0.406491, 0.293120, 0.438816, 0.308706, 0.415591, 0.638009, 0.950521, 0.525641],
[0.514493, 0.354371, 0.609086, 0.446370, 0.486011, 0.418229, 0.868847, 0.451537, 0.566598, 0.433622, 0.960526, 0.465681, 0.254422, 0.292664, 0.438138, 0.387960, 0.406491, 0.293120, 0.438816, 0.312175, 0.419355, 0.642534, 1.000000, 0.538462],
[0.512882, 0.354371, 0.613277, 0.450226, 0.486011, 0.376579, 0.868510, 0.449054, 0.573852, 0.439301, 0.953947, 0.465681, 0.254422, 0.290794, 0.431532, 0.387960, 0.409402, 0.293120, 0.434239, 0.312175, 0.421505, 0.642534, 0.901042, 0.564103],
[0.511272, 0.357949, 0.616982, 0.450226, 0.484670, 0.353624, 0.867835, 0.446454, 0.580192, 0.442141, 0.947368, 0.462161, 0.249576, 0.290794, 0.428529, 0.381589, 0.409402, 0.293120, 0.435764, 0.312175, 0.423656, 0.642534, 0.802083, 0.589744],
[0.509662, 0.359600, 0.619468, 0.450226, 0.481988, 0.333525, 0.869521, 0.446454, 0.582248, 0.444697, 0.940789, 0.455121, 0.247153, 0.290794, 0.422523, 0.378404, 0.412313, 0.293120, 0.429661, 0.312175, 0.425806, 0.642534, 0.703125, 0.615385],
[0.508052, 0.360609, 0.621076, 0.448512, 0.481988, 0.327411, 0.868847, 0.446454, 0.584761, 0.446259, 0.934211, 0.455121, 0.247153, 0.288025, 0.414414, 0.378404, 0.414059, 0.293120, 0.419591, 0.312175, 0.427957, 0.642534, 0.604167, 0.641026],
[0.506441, 0.362627, 0.622831, 0.445085, 0.481988, 0.298993, 0.869184, 0.446454, 0.584761, 0.449382, 0.927632, 0.455121, 0.247153, 0.282486, 0.414414, 0.369804, 0.416000, 0.293120, 0.419591, 0.312175, 0.430108, 0.642534, 0.505208, 0.666667],
[0.504831, 0.361618, 0.621076, 0.450226, 0.480498, 0.297451, 0.869184, 0.444326, 0.588302, 0.452222, 0.921053, 0.451602, 0.239157, 0.282486, 0.411411, 0.369804, 0.418134, 0.293120, 0.413488, 0.312175, 0.432258, 0.642534, 0.406250, 0.692308],
[0.502013, 0.359600, 0.621076, 0.453342, 0.480498, 0.289921, 0.868847, 0.446454, 0.595156, 0.454920, 0.899123, 0.444562, 0.239157, 0.282486, 0.405405, 0.369804, 0.418134, 0.293120, 0.413488, 0.312175, 0.432258, 0.630468, 0.440104, 0.679487],
[0.499195, 0.362627, 0.621076, 0.454900, 0.479008, 0.282453, 0.868173, 0.444326, 0.605438, 0.457476, 0.877193, 0.444562, 0.239157, 0.274177, 0.405405, 0.369804, 0.416000, 0.293120, 0.410436, 0.319806, 0.432258, 0.618401, 0.473958, 0.666667],
[0.496377, 0.362627, 0.621076, 0.457704, 0.481988, 0.277441, 0.867835, 0.445390, 0.614348, 0.463439, 0.855263, 0.444562, 0.234311, 0.274177, 0.399399, 0.363434, 0.412313, 0.293120, 0.410436, 0.323621, 0.432258, 0.606335, 0.507812, 0.653846],
[0.493559, 0.365104, 0.622831, 0.459106, 0.481988, 0.271928, 0.867094, 0.443262, 0.622573, 0.465995, 0.833333, 0.444562, 0.231888, 0.276947, 0.396396, 0.360248, 0.410372, 0.293120, 0.410436, 0.323621, 0.432258, 0.594268, 0.541667, 0.641026],
[0.490741, 0.365104, 0.621076, 0.459106, 0.481988, 0.267818, 0.865711, 0.443262, 0.629427, 0.470680, 0.811404, 0.436818, 0.231888, 0.282486, 0.396396, 0.360248, 0.409402, 0.293120, 0.404944, 0.315990, 0.432258, 0.582202, 0.575521, 0.628205],
[0.487923, 0.365104, 0.620004, 0.459106, 0.480498, 0.263407, 0.865105, 0.441962, 0.640850, 0.470680, 0.789474, 0.432946, 0.229707, 0.282486, 0.386486, 0.360248, 0.409402, 0.296261, 0.402197, 0.323621, 0.432258, 0.570136, 0.609375, 0.615385],
[0.485910, 0.365104, 0.620004, 0.459106, 0.477519, 0.259034, 0.864801, 0.439362, 0.652273, 0.476218, 0.796053, 0.432946, 0.229707, 0.282486, 0.386486, 0.357860, 0.410857, 0.296261, 0.402197, 0.315990, 0.430645, 0.570890, 0.609375, 0.615385],
[0.483897, 0.362627, 0.617859, 0.456302, 0.477519, 0.254335, 0.862407, 0.439362, 0.662554, 0.481897, 0.802632, 0.422386, 0.225345, 0.282486, 0.386486, 0.350693, 0.410372, 0.293120, 0.402197, 0.323621, 0.429032, 0.571644, 0.609375, 0.615385],
[0.481884, 0.362627, 0.617859, 0.459106, 0.477519, 0.250376, 0.860384, 0.439362, 0.669408, 0.484737, 0.809211, 0.422386, 0.225345, 0.282486, 0.380480, 0.350693, 0.412313, 0.293120, 0.402197, 0.323621, 0.427419, 0.572398, 0.609375, 0.615385],
[0.479871, 0.359600, 0.616982, 0.459106, 0.477519, 0.248271, 0.857687, 0.436170, 0.678547, 0.487292, 0.815789, 0.422386, 0.222922, 0.282486, 0.377477, 0.350693, 0.414059, 0.293120, 0.402197, 0.323621, 0.425806, 0.573152, 0.609375, 0.615385],
[0.477858, 0.359600, 0.615227, 0.459106, 0.477519, 0.245815, 0.854316, 0.436170, 0.678547, 0.491978, 0.822368, 0.420011, 0.218076, 0.282486, 0.377477, 0.350693, 0.412313, 0.293120, 0.396094, 0.323621, 0.424194, 0.573906, 0.609375, 0.615385],
[0.475845, 0.359600, 0.617859, 0.459106, 0.477519, 0.243810, 0.850573, 0.436170, 0.682888, 0.494818, 0.828947, 0.412883, 0.218076, 0.282486, 0.377477, 0.350693, 0.412313, 0.293120, 0.399146, 0.323621, 0.422581, 0.574661, 0.609375, 0.615385],
[0.473430, 0.359600, 0.617859, 0.459106, 0.472602, 0.241855, 0.846527, 0.436170, 0.678547, 0.500071, 0.839912, 0.412883, 0.218076, 0.282486, 0.369369, 0.347189, 0.412313, 0.293120, 0.393042, 0.323621, 0.419355, 0.576169, 0.658854, 0.589744],
[0.471014, 0.359600, 0.616982, 0.459106, 0.472602, 0.240753, 0.838132, 0.434988, 0.678547, 0.500071, 0.850877, 0.412883, 0.215653, 0.282486, 0.369369, 0.340182, 0.412313, 0.293120, 0.393042, 0.323621, 0.416129, 0.577677, 0.708333, 0.564103],
[0.468599, 0.360609, 0.615227, 0.459106, 0.472602, 0.238297, 0.833412, 0.432624, 0.677290, 0.504756, 0.861842, 0.412883, 0.210807, 0.282486, 0.369369, 0.340182, 0.412313, 0.293120, 0.393042, 0.323621, 0.412903, 0.579186, 0.757812, 0.538462],
[0.466184, 0.358958, 0.615227, 0.462533, 0.472602, 0.237194, 0.830007, 0.431324, 0.677290, 0.507312, 0.872807, 0.405843, 0.210807, 0.288025, 0.369369, 0.340182, 0.412313, 0.293120, 0.386939, 0.330558, 0.409677, 0.580694, 0.807292, 0.512821],
[0.463768, 0.357123, 0.615227, 0.464247, 0.472602, 0.235841, 0.831423, 0.428723, 0.679689, 0.511714, 0.883772, 0.402323, 0.210807, 0.290794, 0.366366, 0.340182, 0.410372, 0.293120, 0.389991, 0.330558, 0.406452, 0.582202, 0.856771, 0.487179],
[0.461353, 0.358774, 0.615227, 0.464247, 0.472602, 0.234839, 0.836076, 0.431324, 0.681974, 0.512104, 0.894737, 0.402323, 0.210807, 0.290794, 0.360360, 0.340182, 0.406491, 0.293120, 0.389991, 0.331426, 0.403226, 0.583710, 0.906250, 0.461538],
[0.458132, 0.359600, 0.615227, 0.464247, 0.472602, 0.231781, 0.838840, 0.431324, 0.688828, 0.516115, 0.879386, 0.402323, 0.202811, 0.290794, 0.360360, 0.333811, 0.406491, 0.293120, 0.383888, 0.334027, 0.403226, 0.575415, 0.820312, 0.474359],
[0.454911, 0.359600, 0.616982, 0.467051, 0.472602, 0.231781, 0.838840, 0.432624, 0.690884, 0.518813, 0.864035, 0.395283, 0.202811, 0.290794, 0.360360, 0.333811, 0.406491, 0.293120, 0.383888, 0.334027, 0.403226, 0.567119, 0.734375, 0.487179],
[0.451691, 0.359600, 0.616982, 0.468453, 0.472602, 0.230779, 0.834794, 0.432624, 0.691912, 0.521369, 0.848684, 0.391763, 0.200388, 0.293287, 0.360360, 0.330626, 0.404551, 0.293120, 0.383888, 0.334027, 0.403226, 0.558824, 0.648438, 0.500000],
[0.448470, 0.359600, 0.615227, 0.468453, 0.472602, 0.229676, 0.832097, 0.432624, 0.691912, 0.526054, 0.833333, 0.391763, 0.195542, 0.298272, 0.360360, 0.330626, 0.399408, 0.293120, 0.383888, 0.334027, 0.403226, 0.550528, 0.562500, 0.512821],
[0.445250, 0.359600, 0.615227, 0.468453, 0.469920, 0.228323, 0.827310, 0.432624, 0.691912, 0.526054, 0.817982, 0.387892, 0.195542, 0.290794, 0.351351, 0.330626, 0.397468, 0.293120, 0.383888, 0.334027, 0.403226, 0.542232, 0.476562, 0.525641],
[0.442029, 0.357949, 0.615227, 0.468453, 0.472602, 0.228323, 0.820263, 0.432624, 0.689856, 0.529888, 0.802632, 0.380148, 0.195542, 0.290794, 0.351351, 0.330626, 0.397468, 0.293120, 0.383888, 0.334027, 0.403226, 0.533937, 0.390625, 0.538462],
[0.440821, 0.359600, 0.616982, 0.468453, 0.468580, 0.226819, 0.810359, 0.432624, 0.688828, 0.529888, 0.793860, 0.380148, 0.193361, 0.290794, 0.351351, 0.330626, 0.397468, 0.293120, 0.383888, 0.334027, 0.403226, 0.528658, 0.398438, 0.538462],
[0.439614, 0.359600, 0.616982, 0.468453, 0.468580, 0.225579, 0.797033, 0.432624, 0.686315, 0.534573, 0.785088, 0.380148, 0.193361, 0.290794, 0.351351, 0.330626, 0.395721, 0.293120, 0.383888, 0.334027, 0.403226, 0.523379, 0.406250, 0.538462],
[0.438406, 0.357123, 0.615227, 0.468453, 0.468580, 0.225165, 0.787862, 0.428723, 0.680832, 0.534573, 0.776316, 0.376628, 0.188999, 0.298272, 0.348048, 0.324892, 0.394848, 0.293120, 0.383888, 0.334027, 0.403226, 0.518100, 0.414062, 0.538462],
[0.437198, 0.357123, 0.615227, 0.471880, 0.468580, 0.223812, 0.779164, 0.428723, 0.678547, 0.534573, 0.767544, 0.376628, 0.188999, 0.298272, 0.341441, 0.322026, 0.394848, 0.293120, 0.383888, 0.334027, 0.403226, 0.512821, 0.421875, 0.538462],
[0.435990, 0.357123, 0.615227, 0.473594, 0.468580, 0.222710, 0.766352, 0.427660, 0.673749, 0.534573, 0.758772, 0.376628, 0.188999, 0.298272, 0.341441, 0.322026, 0.391937, 0.293120, 0.383888, 0.334027, 0.403226, 0.507541, 0.429688, 0.538462],
[0.434783, 0.357123, 0.615227, 0.473594, 0.464892, 0.221707, 0.760890, 0.425532, 0.669180, 0.535993, 0.750000, 0.369588, 0.188999, 0.298272, 0.341441, 0.322026, 0.391937, 0.293120, 0.383888, 0.334027, 0.403226, 0.502262, 0.437500, 0.538462],
[0.432770, 0.357123, 0.612303, 0.473594, 0.463663, 0.220805, 0.753776, 0.425532, 0.662440, 0.535993, 0.747807, 0.363252, 0.181730, 0.303811, 0.341441, 0.322026, 0.393878, 0.293120, 0.380531, 0.334027, 0.401613, 0.499246, 0.466146, 0.538462],
[0.430757, 0.357123, 0.612303, 0.475931, 0.462322, 0.220304, 0.750405, 0.422931, 0.657642, 0.535993, 0.745614, 0.369588, 0.181730, 0.302426, 0.341441, 0.322026, 0.391937, 0.293120, 0.373818, 0.334027, 0.400000, 0.496229, 0.494792, 0.538462],
[0.428744, 0.355289, 0.611230, 0.476710, 0.459641, 0.219301, 0.751483, 0.421631, 0.656614, 0.535993, 0.743421, 0.363252, 0.181730, 0.303811, 0.341441, 0.322026, 0.391937, 0.293120, 0.373818, 0.334027, 0.398387, 0.493213, 0.523438, 0.538462],
[0.426731, 0.354371, 0.609086, 0.478268, 0.455171, 0.217647, 0.747438, 0.421631, 0.653615, 0.538833, 0.741228, 0.360084, 0.181730, 0.298272, 0.332432, 0.322026, 0.391937, 0.293120, 0.373818, 0.344433, 0.396774, 0.490196, 0.552083, 0.538462],
[0.424718, 0.354371, 0.609086, 0.478268, 0.455171, 0.216745, 0.734997, 0.418440, 0.648732, 0.538833, 0.739035, 0.353045, 0.179307, 0.298272, 0.332432, 0.315655, 0.391937, 0.286208, 0.373818, 0.337496, 0.395161, 0.487179, 0.580729, 0.538462],
[0.422705, 0.354371, 0.608428, 0.478268, 0.455171, 0.214640, 0.726837, 0.418440, 0.644277, 0.538833, 0.736842, 0.349525, 0.174461, 0.298272, 0.332432, 0.312470, 0.391937, 0.293120, 0.370766, 0.334027, 0.393548, 0.484163, 0.609375, 0.538462],
[0.419887, 0.354371, 0.606453, 0.478268, 0.451894, 0.214640, 0.717127, 0.417258, 0.641764, 0.540111, 0.743421, 0.349525, 0.174461, 0.298272, 0.332432, 0.312470, 0.390967, 0.289664, 0.364663, 0.334027, 0.392473, 0.485671, 0.572917, 0.551282],
[0.417069, 0.354371, 0.606453, 0.478268, 0.450255, 0.213287, 0.717127, 0.412293, 0.636166, 0.542666, 0.750000, 0.349525, 0.174461, 0.298272, 0.332432, 0.312470, 0.389026, 0.282752, 0.364663, 0.340964, 0.391398, 0.487179, 0.536458, 0.564103],
[0.414251, 0.354371, 0.605381, 0.478268, 0.447573, 0.212284, 0.721443, 0.410993, 0.631597, 0.542666, 0.756579, 0.349525, 0.171795, 0.298272, 0.332432, 0.312470, 0.385824, 0.282752, 0.364663, 0.340964, 0.390323, 0.488688, 0.500000, 0.576923],
[0.411433, 0.351344, 0.603236, 0.482474, 0.446232, 0.211783, 0.726905, 0.410993, 0.627142, 0.545790, 0.763158, 0.338965, 0.166465, 0.298272, 0.332432, 0.312470, 0.385824, 0.282752, 0.364663, 0.340964, 0.389247, 0.490196, 0.463542, 0.589744],
[0.408615, 0.351344, 0.605381, 0.482474, 0.446232, 0.210681, 0.732940, 0.410993, 0.627142, 0.547352, 0.769737, 0.338965, 0.171795, 0.298272, 0.332432, 0.312470, 0.387959, 0.282752, 0.364663, 0.344433, 0.388172, 0.491704, 0.427083, 0.602564],
[0.405797, 0.351344, 0.603236, 0.482474, 0.446232, 0.212284, 0.738798, 0.410993, 0.630569, 0.549908, 0.776316, 0.338965, 0.166465, 0.290794, 0.324324, 0.302914, 0.385824, 0.282752, 0.364663, 0.337496, 0.387097, 0.493213, 0.390625, 0.615385],
[0.404992, 0.353362, 0.603236, 0.482474, 0.446232, 0.212284, 0.743695, 0.410993, 0.625771, 0.551186, 0.776316, 0.338965, 0.166465, 0.290794, 0.324324, 0.309285, 0.383884, 0.282752, 0.364663, 0.344433, 0.383871, 0.488688, 0.427083, 0.628205],
[0.404187, 0.359600, 0.603236, 0.478268, 0.446232, 0.215793, 0.753203, 0.416076, 0.605438, 0.548630, 0.776316, 0.338965, 0.166465, 0.290794, 0.324324, 0.309285, 0.373405, 0.282752, 0.356424, 0.337496, 0.380645, 0.484163, 0.463542, 0.641026],
[0.403382, 0.361618, 0.600604, 0.478268, 0.446232, 0.218700, 0.772016, 0.418440, 0.589445, 0.541389, 0.776316, 0.338965, 0.166465, 0.290794, 0.324324, 0.302914, 0.369330, 0.276469, 0.356424, 0.344433, 0.377419, 0.479638, 0.500000, 0.653846],
[0.402576, 0.362627, 0.600604, 0.467051, 0.446232, 0.215467, 0.760620, 0.418440, 0.566598, 0.538833, 0.776316, 0.338965, 0.171795, 0.288025, 0.324324, 0.302914, 0.367487, 0.273327, 0.347269, 0.337496, 0.374194, 0.475113, 0.536458, 0.666667],
[0.401771, 0.362627, 0.597680, 0.464247, 0.446232, 0.224213, 0.754552, 0.416076, 0.557231, 0.533012, 0.776316, 0.338965, 0.166465, 0.282486, 0.324324, 0.299411, 0.363800, 0.273327, 0.353372, 0.344433, 0.370968, 0.470588, 0.572917, 0.679487],
[0.400966, 0.361618, 0.597680, 0.464247, 0.456363, 0.232333, 0.756204, 0.413593, 0.542495, 0.527332, 0.776316, 0.338965, 0.166465, 0.282486, 0.330030, 0.292403, 0.362829, 0.273327, 0.353372, 0.337496, 0.367742, 0.466063, 0.609375, 0.692308],
[0.404589, 0.361114, 0.597680, 0.464247, 0.474055, 0.240352, 0.747438, 0.410993, 0.528787, 0.518671, 0.785088, 0.338965, 0.166465, 0.282486, 0.377703, 0.292403, 0.362829, 0.273327, 0.341166, 0.337496, 0.356989, 0.457014, 0.609375, 0.641026],
[0.408213, 0.357949, 0.597680, 0.464247, 0.469920, 0.244261, 0.734255, 0.408629, 0.515193, 0.510152, 0.793860, 0.338965, 0.166465, 0.274177, 0.444444, 0.292403, 0.365740, 0.270500, 0.341166, 0.337496, 0.346237, 0.447964, 0.609375, 0.589744],
[0.411836, 0.357949, 0.594463, 0.464247, 0.452192, 0.251729, 0.713351, 0.403901, 0.503770, 0.503195, 0.802632, 0.338965, 0.166465, 0.274177, 0.495195, 0.282848, 0.365740, 0.264844, 0.341166, 0.334027, 0.335484, 0.438914, 0.609375, 0.538462],
[0.415459, 0.359600, 0.592708, 0.464247, 0.442955, 0.298942, 0.675219, 0.395863, 0.494403, 0.497515, 0.811404, 0.338965, 0.166465, 0.274177, 0.525225, 0.296226, 0.366613, 0.264844, 0.338114, 0.334027, 0.324731, 0.429864, 0.609375, 0.487179],
[0.419082, 0.361618, 0.593585, 0.459106, 0.428205, 0.321046, 0.669150, 0.391135, 0.490062, 0.490416, 0.820175, 0.338965, 0.174461, 0.276947, 0.555255, 0.315655, 0.370300, 0.264844, 0.338114, 0.334027, 0.313978, 0.420814, 0.609375, 0.435897],
